+0.0000000E+00	-1.7699786E-07	+0.0000000E+00
+4.0000000E-01	-1.4353581E-07	+8.8074322E-08
+8.0000000E-01	-8.3900308E-08	+1.2994036E-07
+1.2000000E+00	-3.0386649E-08	+1.5489578E-07
+1.6000000E+00	+4.7123472E-08	+1.6889786E-07
+2.0000000E+00	+1.3626007E-07	+1.2641533E-07
+2.4000000E+00	+1.7858436E-07	+3.8174728E-08
+2.8000000E+00	+1.7315314E-07	-4.5250179E-08
+3.2000000E+00	+1.4329919E-07	-1.2287087E-07
+3.6000000E+00	+6.8976179E-08	-1.9319775E-07
+4.0000000E+00	-4.6660275E-08	-2.0925803E-07
+4.4000000E+00	-1.5042793E-07	-1.5516412E-07
+4.8000000E+00	-2.1171485E-07	-5.8302927E-08
+5.2000000E+00	-2.1745841E-07	+6.3619053E-08
+5.6000000E+00	-1.4789271E-07	+1.7376593E-07
+6.0000000E+00	-3.1266515E-08	+2.2002825E-07
+6.4000000E+00	+8.3786362E-08	+2.0600061E-07
+6.8000000E+00	+1.9545028E-07	+1.3734417E-07
+7.2000000E+00	+2.5476946E-07	-2.1678799E-08
+7.6000000E+00	+1.5389237E-07	-1.9255206E-07
+8.0000000E+00	-4.0790339E-08	-1.9430348E-07
+8.4000000E+00	-1.0650356E-07	-5.3192639E-08
+8.8000000E+00	-3.0796367E-08	+6.8400606E-09
+9.2000000E+00	-1.2292947E-08	-4.2292917E-08
+9.6000000E+00	-6.9692377E-08	-3.2738913E-08
+1.0000000E+01	-5.9551788E-08	+3.1573335E-08
+1.0400000E+01	-9.5715246E-09	+2.5678056E-08
+1.0800000E+01	-2.6948630E-08	-2.9383826E-09
+1.1200000E+01	-4.8720428E-08	+3.2779679E-08
+1.1600000E+01	-1.0965565E-08	+5.8789047E-08
+1.2000000E+01	+5.8351271E-09	+3.8130212E-08
+1.2400000E+01	-3.8448031E-09	+5.4905625E-08
+1.2800000E+01	+4.7909719E-08	+8.1378918E-08
+1.3200000E+01	+1.0391504E-07	+2.6155120E-08
+1.3600000E+01	+7.5595112E-08	-3.0399520E-08
+1.4000000E+01	+6.6608124E-08	-1.3827331E-08
+1.4400000E+01	+1.3210512E-07	-6.2256018E-08
+1.4800000E+01	+8.6298706E-08	-2.2522015E-07
+1.5200000E+01	-1.4663065E-07	-2.7373791E-07
+1.5600000E+01	-3.2986364E-07	-7.5749494E-08
+1.6000000E+01	-2.7401472E-07	+1.8076428E-07
+1.6400000E+01	-7.0901925E-08	+2.8741206E-07
+1.6800000E+01	+1.1120725E-07	+2.3171935E-07
+1.7200000E+01	+1.9112156E-07	+9.8221841E-08
+1.7600000E+01	+1.6795630E-07	-1.6649111E-08
+1.8000000E+01	+1.1804928E-07	-6.2914453E-08
+1.8400000E+01	+9.5642080E-08	-9.7812750E-08
+1.8800000E+01	+3.6860242E-08	-1.5647494E-07
+1.9200000E+01	-7.9753992E-08	-1.4583091E-07
+1.9600000E+01	-1.3161485E-07	-4.0696474E-08
+2.0000000E+01	-8.2601598E-08	+2.4843860E-08
+2.0400000E+01	-6.1040725E-08	+1.3661533E-08
+2.0800000E+01	-9.0226362E-08	+4.6135674E-08
+2.1200000E+01	-4.8294899E-08	+1.2951268E-07
+2.1600000E+01	+7.2088508E-08	+1.3606430E-07
+2.2000000E+01	+1.5214352E-07	+3.5124202E-08
+2.2400000E+01	+1.2627421E-07	-9.6892057E-08
+2.2800000E+01	-8.6177875E-09	-1.7158738E-07
+2.3200000E+01	-1.7500402E-07	-8.4376389E-08
+2.3600000E+01	-1.7205956E-07	+1.3915601E-07
+2.4000000E+01	+5.6854675E-08	+2.3431412E-07
+2.4400000E+01	+2.3104697E-07	+5.6907705E-08
+2.4800000E+01	+1.4245479E-07	-1.4113149E-07
+2.5200000E+01	-9.2875087E-09	-1.3144142E-07
+2.5600000E+01	-1.9087128E-08	-6.7263351E-08
+2.6000000E+01	-2.1085918E-08	-1.0785748E-07
+2.6400000E+01	-1.3601256E-07	-1.1074206E-07
+2.6800000E+01	-2.0621265E-07	+3.3083935E-08
+2.7200000E+01	-1.1071219E-07	+1.6941593E-07
+2.7600000E+01	+2.8923121E-08	+1.6184976E-07
+2.8000000E+01	+7.5318304E-08	+8.1269850E-08
+2.8400000E+01	+5.0771001E-08	+5.2377450E-08
+2.8800000E+01	+7.0874867E-08	+9.1201394E-08
+2.9200000E+01	+1.9246627E-07	+7.3952948E-08
+2.9600000E+01	+2.7473534E-07	-1.1983472E-07
+3.0000000E+01	+1.0748422E-07	-3.5234184E-07
+3.0400000E+01	-2.1995820E-07	-3.2403562E-07
+3.0800000E+01	-3.6187282E-07	-3.3924731E-08
+3.1200000E+01	-2.2225628E-07	+1.9749266E-07
+3.1600000E+01	-3.3911046E-08	+2.2209394E-07
+3.2000000E+01	+7.1356158E-08	+1.6398255E-07
+3.2400000E+01	+1.3368218E-07	+8.2695143E-08
+3.2800000E+01	+1.2279621E-07	-2.3802828E-08
+3.3200000E+01	+3.9968351E-08	-5.3934168E-08
+3.3600000E+01	+2.7030199E-08	-4.4298810E-09
+3.4000000E+01	+8.0445770E-08	-3.6725745E-08
+3.4400000E+01	+2.3592466E-08	-1.2920604E-07
+3.4800000E+01	-1.0512648E-07	-8.8959909E-08
+3.5200000E+01	-1.0353616E-07	+3.9874102E-08
+3.5600000E+01	-1.3030663E-08	+6.4699110E-08
+3.6000000E+01	+5.6054233E-09	+2.7877928E-08
+3.6400000E+01	+1.0679693E-08	+4.5643455E-08
+3.6800000E+01	+7.8387084E-08	+2.7948258E-08
+3.7200000E+01	+8.3389365E-08	-8.0805561E-08
+3.7600000E+01	-3.2272715E-08	-1.3682056E-07
+3.8000000E+01	-1.4171447E-07	-6.8589728E-08
+3.8400000E+01	-1.7202953E-07	+5.4914066E-08
+3.8800000E+01	-1.0720457E-07	+1.9497083E-07
+3.9200000E+01	+9.2526443E-08	+2.5345743E-07
+3.9600000E+01	+2.8088332E-07	+8.2859812E-08
+4.0000000E+01	+2.0682021E-07	-1.6976248E-07
+4.0400000E+01	-1.5723137E-08	-1.8681899E-07
+4.0800000E+01	-5.1080263E-08	-4.6439258E-08
+4.1200000E+01	+3.4710958E-08	-6.9639402E-08
+4.1600000E+01	-6.0467931E-08	-1.7580883E-07
+4.2000000E+01	-2.3460710E-07	-6.8350066E-08
+4.2400000E+01	-1.8928011E-07	+1.4564495E-07
+4.2800000E+01	-1.4933132E-08	+1.7931092E-07
+4.3200000E+01	+3.9822054E-08	+1.0071988E-07
+4.3600000E+01	+3.5536248E-08	+1.0229232E-07
+4.4000000E+01	+1.1448051E-07	+1.1236989E-07
+4.4400000E+01	+1.9378076E-07	+1.5780330E-08
+4.4800000E+01	+1.6913132E-07	-1.1785118E-07
+4.5200000E+01	+6.5374483E-08	-2.0485600E-07
+4.5600000E+01	-8.6660396E-08	-2.1357055E-07
