+0.0000000E+00	+1.0645684E-08	+0.0000000E+00
+4.0000000E-01	-1.1381751E-08	-1.2310738E-08
+8.0000000E-01	-1.4744920E-08	+1.7543015E-08
+1.2000000E+00	+1.8236076E-08	+1.3134100E-08
+1.6000000E+00	+6.2456487E-09	-1.8070976E-08
+2.0000000E+00	-2.0875025E-08	+6.8334526E-10
+2.4000000E+00	-2.0325531E-10	+2.3486323E-08
+2.8000000E+00	+1.5383371E-08	+1.0906505E-08
+3.2000000E+00	+2.1503043E-08	+1.3638079E-08
+3.6000000E+00	+6.2448828E-08	-1.3042319E-08
+4.0000000E+00	+3.0264060E-08	-1.1310398E-07
+4.4000000E+00	-1.3730137E-07	-1.0696755E-07
+4.8000000E+00	-1.9305877E-07	+1.1304529E-07
+5.2000000E+00	+4.1490740E-08	+2.5154195E-07
+5.6000000E+00	+2.5316063E-07	+4.8174997E-08
+6.0000000E+00	+1.1148176E-07	-1.9586670E-07
+6.4000000E+00	-1.0965004E-07	-1.1329127E-07
+6.8000000E+00	-4.9692275E-08	+4.1608931E-08
+7.2000000E+00	+2.8788293E-08	-4.7208388E-08
+7.6000000E+00	-1.2612688E-07	-7.5054071E-08
+8.0000000E+00	-1.4692860E-07	+1.4602567E-07
+8.4000000E+00	+1.0054870E-07	+1.9216590E-07
+8.8000000E+00	+1.7072297E-07	-2.2240975E-08
+9.2000000E+00	+3.6615639E-08	-7.9698803E-08
+9.6000000E+00	+4.2945335E-08	-3.5426488E-08
+1.0000000E+01	+2.9694664E-08	-1.3843633E-07
+1.0400000E+01	-1.5942880E-07	-1.2209206E-07
+1.0800000E+01	-1.8400523E-07	+9.5923570E-08
+1.1200000E+01	-1.9409263E-08	+1.6784094E-07
+1.1600000E+01	+6.1657579E-08	+1.2846799E-07
+1.2000000E+01	+1.7692289E-07	+1.0443068E-07
+1.2400000E+01	+2.7279855E-07	-1.3933428E-07
+1.2800000E+01	-2.8158236E-08	-3.8449274E-07
+1.3200000E+01	-4.0313505E-07	-1.1542775E-07
+1.3600000E+01	-2.4160481E-07	+3.2613376E-07
+1.4000000E+01	+1.8091929E-07	+3.1197765E-07
+1.4400000E+01	+3.1145500E-07	-1.1150862E-08
+1.4800000E+01	+1.3950270E-07	-2.4965615E-07
+1.5200000E+01	-1.5431198E-07	-2.4021195E-07
+1.5600000E+01	-2.8006270E-07	+6.0614601E-08
+1.6000000E+01	-4.0788854E-10	+2.6911384E-07
+1.6400000E+01	+2.3355375E-07	+1.2287357E-08
+1.6800000E+01	-2.0356805E-08	-2.0526097E-07
+1.7200000E+01	-2.0783039E-07	+7.2524086E-08
+1.7600000E+01	+1.0890766E-07	+2.4416192E-07
+1.8000000E+01	+2.9247696E-07	-1.0125455E-07
+1.8400000E+01	-4.5571346E-08	-3.1535678E-07
+1.8800000E+01	-2.7982308E-07	-3.0814176E-08
+1.9200000E+01	-7.8923921E-08	+1.7895577E-07
+1.9600000E+01	+4.2265702E-08	+5.2325893E-08
+2.0000000E+01	-6.5787901E-08	+7.3591100E-08
+2.0400000E+01	+1.1151033E-07	+2.4809977E-07
+2.0800000E+01	+4.3138177E-07	-4.4823416E-08
+2.1200000E+01	+1.0505765E-07	-5.4525377E-07
+2.1600000E+01	-5.4701229E-07	-2.7560405E-07
+2.2000000E+01	-3.9263073E-07	+4.4347621E-07
+2.2400000E+01	+2.8729255E-07	+4.0703477E-07
+2.2800000E+01	+3.1887737E-07	-1.4930829E-07
+2.3200000E+01	-8.2140952E-08	-1.7566603E-07
+2.3600000E+01	-4.6108906E-08	+9.4901045E-08
+2.4000000E+01	+1.5233939E-07	-1.5871272E-08
+2.4400000E+01	+2.6822618E-09	-1.9768237E-07
+2.4800000E+01	-1.8548754E-07	-7.0539941E-08
+2.5200000E+01	-1.3194258E-07	+1.0635561E-07
+2.5600000E+01	-8.8106372E-09	+1.3698242E-07
+2.6000000E+01	+6.6289738E-08	+1.0536770E-07
+2.6400000E+01	+1.3197242E-07	+6.1425691E-08
+2.6800000E+01	+2.0025394E-07	-6.3963713E-08
+2.7200000E+01	+8.7045805E-08	-2.9862713E-07
+2.7600000E+01	-3.2041378E-07	-2.7933662E-07
+2.8000000E+01	-4.5783283E-07	+2.5715608E-07
+2.8400000E+01	+1.2870524E-07	+5.7341208E-07
+2.8800000E+01	+5.9806965E-07	+2.5643410E-08
+2.9200000E+01	+1.6126180E-07	-5.3230603E-07
+2.9600000E+01	-4.0366572E-07	-2.4321793E-07
+3.0000000E+01	-2.5825046E-07	+2.5693030E-07
+3.0400000E+01	+1.3809221E-07	+2.1982197E-07
+3.0800000E+01	+1.6319384E-07	-7.6676001E-08
+3.1200000E+01	-7.3293214E-08	-1.3038753E-07
+3.1600000E+01	-1.4982733E-07	+9.9187097E-08
+3.2000000E+01	+1.1024423E-07	+2.1991076E-07
+3.2400000E+01	+3.0616536E-07	-7.0540716E-08
+3.2800000E+01	+2.6076413E-08	-3.5613659E-07
+3.3200000E+01	-3.2662427E-07	-1.4891001E-07
+3.3600000E+01	-2.4386757E-07	+2.0964387E-07
+3.4000000E+01	+4.2133585E-08	+2.6216183E-07
+3.4400000E+01	+1.8927469E-07	+1.0803014E-07
+3.4800000E+01	+1.7421595E-07	-5.7449378E-08
+3.5200000E+01	+6.6880446E-08	-1.2500242E-07
+3.5600000E+01	+1.8578794E-08	-1.1541220E-07
+3.6000000E+01	-5.3124487E-08	-1.9244262E-07
+3.6400000E+01	-3.2080943E-07	-1.0290291E-07
+3.6800000E+01	-2.9140675E-07	+3.5268307E-07
+3.7200000E+01	+2.8403712E-07	+4.3726246E-07
+3.7600000E+01	+4.8774440E-07	-1.5471145E-07
+3.8000000E+01	-2.3281565E-08	-4.3565873E-07
+3.8400000E+01	-3.1832840E-07	-6.5137107E-08
+3.8800000E+01	-1.0054281E-07	+1.9495320E-07
+3.9200000E+01	+1.1592386E-07	+1.0877555E-07
+3.9600000E+01	+1.3309111E-07	-1.0034314E-07
+4.0000000E+01	-1.3177235E-07	-2.0817834E-07
+4.0400000E+01	-3.4063767E-07	+1.7164357E-07
+4.0800000E+01	+1.8119311E-07	+5.0475126E-07
+4.1200000E+01	+6.5363540E-07	-1.4034612E-07
+4.1600000E+01	-5.5676128E-08	-7.3880702E-07
+4.2000000E+01	-7.2895532E-07	-4.3978639E-08
+4.2400000E+01	-1.2037100E-07	+6.2101269E-07
+4.2800000E+01	+4.4088405E-07	+1.4121479E-07
+4.3200000E+01	+9.2762593E-08	-2.3484615E-07
+4.3600000E+01	-5.4719177E-08	+1.4004959E-08
+4.4000000E+01	+1.4551917E-07	-5.8986195E-08
+4.4400000E+01	-9.0926013E-08	-2.5624878E-07
+4.4800000E+01	-3.0537329E-07	+5.6576429E-08
+4.5200000E+01	-3.8446978E-09	+2.7390704E-07
+4.5600000E+01	+1.7469653E-07	+4.2472074E-08
+4.6000000E+01	+2.5611534E-08	-4.9122064E-08
+4.6400000E+01	+5.0172715E-08	+4.9823212E-08
+4.6800000E+01	+1.5431276E-07	-8.3746173E-08
+4.7200000E+01	-4.5073529E-08	-2.4065497E-07
+4.7600000E+01	-2.6912777E-07	-3.5520344E-08
+4.8000000E+01	-1.0619568E-07	+2.2971213E-07
+4.8400000E+01	+1.4873570E-07	+1.2117351E-07
+4.8800000E+01	+6.6094432E-08	-7.5333515E-08
+4.9200000E+01	-5.4442414E-08	+3.2892739E-08
+4.9600000E+01	+1.2183068E-07	+1.0106869E-07
+5.0000000E+01	+1.9034982E-07	-1.4694844E-07
+5.0400000E+01	-8.2903469E-08	-2.6933448E-07
+5.0800000E+01	-2.8432725E-07	-5.3871498E-08
+5.1200000E+01	-2.1348725E-07	+2.0907718E-07
+5.1600000E+01	+5.8880853E-08	+3.3747307E-07
+5.2000000E+01	+3.8654591E-07	+1.1633155E-07
+5.2400000E+01	+2.5552160E-07	-3.5697429E-07
+5.2800000E+01	-2.7829080E-07	-3.1405618E-07
+5.3200000E+01	-2.8166975E-07	+1.9531646E-07
